cci_ID;Source;Dataset;Name;Latitude;Longitude;Year;double.check.number;check.type;Depth;Type;MeasurementsPerDay;X0;X20;X25;X40;X50;X60;X75;X80;X100;X120;X160;X200;X240;X250;X300;X320;X400;X500;X1000;X1500;X2000;M0;M20;M25;M40;M50;M60;M75;M80;M100;M120;M160;M200;M240;M250;M300;M320;M400;M500;M1000;M1500;V53;V54;V55;V56;V57;V58;V59;V60;V61;V62;V63;V64;V65;V66;V67;V68;V69;V70;V71;V72;V73;;;;;;;
54;RHM;24266.txt;Verkhoyansk;67.56666667;133.4;2002;NA;1;320;NA;1;NA;-9.399365591;NA;-8.532817205;NA;NA;NA;-7.943817846;NA;NA;-7.497892985;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.008916667;NA;0.008916667;NA;NA;NA;0.002666667;NA;NA;0;NA;NA;NA;NA;0.15975;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;RHM;67.56666667;133.4;24266;320;NA;1
54;RHM;24266.txt;Verkhoyansk;67.56666667;133.4;2003;NA;1;320;NA;1;NA;-8.487151178;NA;-8.085405018;NA;NA;NA;-7.064845376;NA;NA;-7.351136713;NA;NA;NA;NA;-7.330830133;NA;NA;NA;NA;NA;NA;0;NA;0.008916667;NA;NA;NA;0.00275;NA;NA;0;NA;NA;NA;NA;0;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RHM;67.56666667;133.4;24266;320;NA;1
54;RHM;24266.txt;Verkhoyansk;67.56666667;133.4;2004;NA;1;320;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.191916667;NA;0.197666667;NA;NA;NA;0.191916667;NA;NA;0.194666667;NA;NA;NA;NA;0.2;NA;NA;NA;NA;0;2;0;2;0;0;0;2;0;0;2;0;0;0;0;3;0;0;0;0;0;RHM;67.56666667;133.4;24266;320;NA;1
54;RHM;24266.txt;Verkhoyansk;67.56666667;133.4;2005;NA;1;320;NA;1;NA;-3.325608156;NA;-5.666166666;NA;NA;NA;-6.243060327;NA;NA;NA;NA;NA;NA;NA;-5.686285435;NA;NA;NA;NA;NA;NA;0.083333333;NA;0.008916667;NA;NA;NA;0.083333333;NA;NA;0.166666667;NA;NA;NA;NA;0.086;NA;NA;NA;NA;0;1;0;0;0;0;0;1;0;0;2;0;0;0;0;1;0;0;0;0;0;RHM;67.56666667;133.4;24266;320;NA;1
54;RHM;24266.txt;Verkhoyansk;67.56666667;133.4;2006;NA;1;320;NA;1;NA;-5.969145545;NA;-6.825930107;NA;NA;NA;-6.657248464;NA;NA;NA;NA;NA;NA;NA;-5.95702893;NA;NA;NA;NA;NA;NA;0;NA;0.008916667;NA;NA;NA;0;NA;NA;0.312083333;NA;NA;NA;NA;0;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;RHM;67.56666667;133.4;24266;320;NA;1
54;RHM;24266.txt;Verkhoyansk;67.56666667;133.4;2007;NA;1;320;NA;1;NA;-4.255795703;NA;-5.26211828;NA;NA;NA;-5.018963134;NA;NA;NA;NA;NA;NA;NA;-5.085443261;NA;NA;NA;NA;NA;NA;0.00275;NA;0.008916667;NA;NA;NA;0;NA;NA;0.2275;NA;NA;NA;NA;0.00275;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;RHM;67.56666667;133.4;24266;320;NA;1
54;RHM;24266.txt;Verkhoyansk;67.56666667;133.4;2008;NA;1;320;NA;1;NA;-2.852070511;NA;-7.060792115;NA;NA;NA;-6.420876145;NA;NA;NA;NA;NA;NA;NA;-5.851581078;NA;NA;NA;NA;NA;NA;0.011166667;NA;0.0115;NA;NA;NA;0.00575;NA;NA;0.30375;NA;NA;NA;NA;0.008166667;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;RHM;67.56666667;133.4;24266;320;NA;1
54;RHM;24266.txt;Verkhoyansk;67.56666667;133.4;2009;NA;1;320;NA;1;NA;NA;NA;-7.898860215;NA;NA;NA;-7.261810036;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.169333333;NA;0.008916667;NA;NA;NA;0.002666667;NA;NA;0.346833333;NA;NA;NA;NA;0.068;NA;NA;NA;NA;0;2;0;0;0;0;0;0;0;0;4;0;0;0;0;2;0;0;0;0;0;RHM;67.56666667;133.4;24266;320;NA;1
54;RHM;24266.txt;Verkhoyansk;67.56666667;133.4;2010;NA;1;320;NA;1;NA;NA;NA;-6.870790447;NA;NA;NA;-6.391800436;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.480166667;NA;0.011666667;NA;NA;NA;0;NA;NA;0.29575;NA;NA;NA;NA;0.161333333;NA;NA;NA;NA;0;6;0;0;0;0;0;0;0;0;4;0;0;0;0;3;0;0;0;0;0;RHM;67.56666667;133.4;24266;320;NA;1
54;RHM;24266.txt;Verkhoyansk;67.56666667;133.4;2011;NA;1;320;NA;1;NA;NA;NA;-6.627563505;NA;NA;NA;-6.313584229;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.441416667;NA;0.017583333;NA;NA;NA;0;NA;NA;0.29025;NA;NA;NA;NA;0.172083333;NA;NA;NA;NA;0;6;0;0;0;0;0;0;0;0;4;0;0;0;0;2;0;0;0;0;0;RHM;67.56666667;133.4;24266;320;NA;1
54;RHM;24266.txt;Verkhoyansk;67.56666667;133.4;2012;NA;1;320;NA;1;NA;NA;NA;-6.994648746;NA;NA;NA;-6.255948242;NA;NA;NA;NA;NA;NA;NA;-5.304286244;NA;NA;NA;NA;NA;NA;0.457833333;NA;0.0115;NA;NA;NA;0.011166667;NA;NA;0.252666667;NA;NA;NA;NA;0.058083333;NA;NA;NA;NA;0;6;0;0;0;0;0;0;0;0;3;0;0;0;0;1;0;0;0;0;0;RHM;67.56666667;133.4;24266;320;NA;1
54;RHM;24266.txt;Verkhoyansk;67.56666667;133.4;2013;NA;1;320;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.62225;NA;0.34525;NA;NA;NA;0.339;NA;NA;0.645166667;NA;NA;NA;NA;0.535;NA;NA;NA;NA;0;8;0;4;0;0;0;4;0;0;9;0;0;0;0;7;0;0;0;0;0;RHM;67.56666667;133.4;24266;320;NA;1
55;RHM;24343.txt;Zhigansk;66.76527778;123.3736111;1980;NA;1;320;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;1;NA;NA;NA;0.653416667;NA;0.666666667;0.647833333;NA;0.989166667;NA;NA;0.784916667;NA;NA;NA;NA;0;12;0;12;0;0;0;8;0;8;8;0;12;0;0;10;0;0;0;0;0;RHM;66.76527778;123.3736111;24343;320;NA;1
55;RHM;24343.txt;Zhigansk;66.76527778;123.3736111;1981;NA;1;320;NA;1;NA;NA;NA;NA;NA;NA;NA;0.903463262;NA;0.453892398;0.495037006;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;1;NA;NA;NA;0;NA;0.00275;0.058333333;NA;0.98925;NA;NA;0.973083333;NA;NA;NA;NA;0;12;0;12;0;0;0;0;0;0;1;0;12;0;0;12;0;0;0;0;0;RHM;66.76527778;123.3736111;24343;320;NA;1
55;RHM;24343.txt;Zhigansk;66.76527778;123.3736111;1982;NA;1;320;NA;1;NA;NA;NA;NA;NA;NA;NA;0.103460657;NA;NA;-0.502876131;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;1;NA;NA;NA;0.005416667;NA;0.733333333;0.03025;NA;1;NA;NA;1;NA;NA;NA;NA;0;12;0;12;0;0;0;0;0;9;0;0;12;0;0;12;0;0;0;0;0;RHM;66.76527778;123.3736111;24343;320;NA;1
55;RHM;24343.txt;Zhigansk;66.76527778;123.3736111;1983;NA;1;320;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.798483103;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;1;NA;NA;NA;0.06275;NA;1;0.013416667;NA;1;NA;NA;1;NA;NA;NA;NA;0;12;0;12;0;0;0;2;0;12;0;0;12;0;0;12;0;0;0;0;0;RHM;66.76527778;123.3736111;24343;320;NA;1
55;RHM;24343.txt;Zhigansk;66.76527778;123.3736111;1984;NA;1;320;NA;1;NA;NA;NA;NA;NA;NA;NA;1.064653607;NA;NA;0.366054898;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;1;NA;NA;NA;0.091083333;NA;1;0.01075;NA;1;NA;NA;1;NA;NA;NA;NA;0;12;0;12;0;0;0;1;0;12;0;0;12;0;0;12;0;0;0;0;0;RHM;66.76527778;123.3736111;24343;320;NA;1
55;RHM;24343.txt;Zhigansk;66.76527778;123.3736111;1985;NA;1;320;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-2.014209871;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.26475;NA;0.2595;NA;NA;NA;0.196666667;NA;1;0.0135;NA;1;NA;NA;1;NA;NA;NA;NA;0;4;0;4;0;0;0;2;0;12;0;0;12;0;0;12;0;0;0;0;0;RHM;66.76527778;123.3736111;24343;320;NA;1
55;RHM;24343.txt;Zhigansk;66.76527778;123.3736111;1986;NA;1;320;NA;1;NA;NA;NA;NA;NA;NA;NA;-0.117012289;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.25;NA;0.077833333;NA;NA;NA;0;NA;1;0.806416667;NA;1;NA;NA;1;NA;NA;NA;NA;0;3;0;2;0;0;0;0;0;12;10;0;12;0;0;12;0;0;0;0;0;RHM;66.76527778;123.3736111;24343;320;NA;1
55;RHM;24343.txt;Zhigansk;66.76527778;123.3736111;1987;NA;1;320;NA;1;NA;NA;NA;NA;NA;NA;NA;-1.009733122;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.6505;NA;0.364333333;NA;NA;NA;0.048416667;NA;0.647833333;0.647833333;NA;0.647833333;NA;NA;0.72225;NA;NA;NA;NA;0;8;0;6;0;0;0;1;0;8;8;0;8;0;0;9;0;0;0;0;0;RHM;66.76527778;123.3736111;24343;320;NA;1
55;RHM;24343.txt;Zhigansk;66.76527778;123.3736111;1988;NA;1;320;NA;1;NA;0.346715795;NA;0.820123744;NA;NA;NA;-0.103649735;NA;-0.443224811;-0.706718576;NA;-0.845152526;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.008083333;NA;0.043416667;NA;NA;NA;0.002666667;NA;0.014083333;0;NA;0.047;NA;NA;0.327333333;NA;NA;NA;NA;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;5;0;0;0;0;0;RHM;66.76527778;123.3736111;24343;320;NA;1
55;RHM;24343.txt;Zhigansk;66.76527778;123.3736111;1989;NA;1;320;NA;1;NA;1.533343574;NA;1.063347414;NA;NA;NA;0.973611111;NA;0.717314388;0.49421275;NA;0.13839438;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.011083333;NA;0;NA;NA;NA;0;NA;0;0;NA;0.005416667;NA;NA;0.32475;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;RHM;66.76527778;123.3736111;24343;320;NA;1
55;RHM;24343.txt;Zhigansk;66.76527778;123.3736111;1990;NA;1;320;NA;1;NA;2.025612345;NA;1.180648362;NA;NA;NA;1.200511393;NA;0.97296979;0.741845878;NA;0.191111111;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.043;NA;0.005416667;NA;NA;NA;0;NA;0;0;NA;0;NA;NA;0.616416667;NA;NA;NA;NA;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;RHM;66.76527778;123.3736111;24343;320;NA;1
55;RHM;24343.txt;Zhigansk;66.76527778;123.3736111;1991;NA;1;320;NA;1;NA;1.258494623;NA;0.810694444;NA;NA;NA;0.712624808;NA;0.551187276;0.266108551;NA;-0.05422043;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0.016666667;NA;NA;NA;0;NA;0;0;NA;0;NA;NA;1;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;RHM;66.76527778;123.3736111;24343;320;NA;1
55;RHM;24343.txt;Zhigansk;66.76527778;123.3736111;1992;NA;1;320;NA;1;NA;0.805521876;NA;0.513110315;NA;NA;NA;0.241437709;NA;0.087857427;-0.098852429;NA;-0.26952509;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0.00575;NA;NA;NA;0.002666667;NA;0.00575;0;NA;0.00575;NA;NA;1;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;RHM;66.76527778;123.3736111;24343;320;NA;1
55;RHM;24343.txt;Zhigansk;66.76527778;123.3736111;1993;NA;1;320;NA;1;NA;1.37188236;NA;1.057471198;NA;NA;NA;0.880128009;NA;0.800238735;0.558030594;NA;0.083790323;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;NA;NA;0;NA;0;0;NA;0;NA;NA;1;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;RHM;66.76527778;123.3736111;24343;320;NA;1
55;RHM;24343.txt;Zhigansk;66.76527778;123.3736111;1994;NA;1;320;NA;1;NA;0.618672672;NA;0.299510369;NA;NA;NA;0.099965438;NA;0.087932028;-0.072151818;NA;-0.10734255;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.040583333;NA;0;NA;NA;NA;0;NA;0;0;NA;0;NA;NA;1;NA;NA;NA;NA;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;RHM;66.76527778;123.3736111;24343;320;NA;1
55;RHM;24343.txt;Zhigansk;66.76527778;123.3736111;1995;NA;1;320;NA;1;NA;1.574571173;NA;1.159298515;NA;NA;NA;0.797559524;NA;0.648209165;0.371318484;NA;0.05639785;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;NA;NA;0;NA;0;0;NA;0;NA;NA;1;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;RHM;66.76527778;123.3736111;24343;320;NA;1
55;RHM;24343.txt;Zhigansk;66.76527778;123.3736111;1996;NA;1;320;NA;1;NA;1.088362153;NA;0.721515151;NA;NA;NA;0.112165678;NA;0.306002588;0.164982079;NA;-0.012159498;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.040333333;NA;0.046083333;NA;NA;NA;0;NA;0.00575;0;NA;0.00575;NA;NA;1;NA;NA;NA;NA;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;RHM;66.76527778;123.3736111;24343;320;NA;1
55;RHM;24343.txt;Zhigansk;66.76527778;123.3736111;1997;NA;1;320;NA;1;NA;NA;NA;NA;NA;NA;NA;0.216756272;NA;0.044718382;-0.208627752;NA;-0.278915131;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.276916667;NA;0.11025;NA;NA;NA;0;NA;0;0;NA;0;NA;NA;1;NA;NA;NA;NA;0;4;0;2;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;RHM;66.76527778;123.3736111;24343;320;NA;1
55;RHM;24343.txt;Zhigansk;66.76527778;123.3736111;1998;NA;1;320;NA;1;NA;0.060162687;NA;0.002008099;NA;NA;NA;1.276191222;NA;0.828156682;0.575088966;NA;0.309110459;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.067166667;NA;0.0645;NA;NA;NA;0.086083333;NA;0;0;NA;0.083333333;NA;NA;1;NA;NA;NA;NA;0;1;0;1;0;0;0;1;0;0;0;0;1;0;0;12;0;0;0;0;0;RHM;66.76527778;123.3736111;24343;320;NA;1
55;RHM;24343.txt;Zhigansk;66.76527778;123.3736111;1999;NA;1;320;NA;1;NA;0.908035191;NA;-0.2040681;NA;NA;NA;NA;NA;-0.383242448;-0.393959293;NA;-0.197527522;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.038666667;NA;0;NA;NA;NA;0.166666667;NA;0;0;NA;0.002666667;NA;NA;1;NA;NA;NA;NA;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;12;0;0;0;0;0;RHM;66.76527778;123.3736111;24343;320;NA;1
55;RHM;24343.txt;Zhigansk;66.76527778;123.3736111;2000;NA;1;320;NA;1;NA;0.819645902;NA;0.491557149;NA;NA;NA;-0.251025382;NA;0.46619773;0.370205475;NA;0.176039427;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0.008416667;NA;NA;NA;0.030416667;NA;0.00575;0;NA;0.00575;NA;NA;1;NA;NA;NA;NA;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;12;0;0;0;0;0;RHM;66.76527778;123.3736111;24343;320;NA;1
55;RHM;24343.txt;Zhigansk;66.76527778;123.3736111;2001;NA;1;320;NA;1;NA;NA;NA;NA;NA;NA;NA;0.531076542;NA;-0.322163907;-0.501730102;NA;-0.336456591;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.085166667;NA;0.1685;NA;NA;NA;0.094416667;NA;0.008333333;0.008333333;NA;0.008333333;NA;NA;1;NA;NA;NA;NA;0;2;0;3;0;0;0;1;0;0;0;0;0;0;0;12;0;0;0;0;0;RHM;66.76527778;123.3736111;24343;320;NA;1
55;RHM;24343.txt;Zhigansk;66.76527778;123.3736111;2002;NA;1;320;NA;1;NA;1.097444317;NA;1.316686507;NA;NA;NA;1.266690988;NA;1.228426779;0.855976703;NA;0.228064516;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;NA;NA;0;NA;0;0;NA;0;NA;NA;1;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;RHM;66.76527778;123.3736111;24343;320;NA;1
55;RHM;24343.txt;Zhigansk;66.76527778;123.3736111;2003;NA;1;320;NA;1;NA;0.476673066;NA;0.405246967;NA;NA;NA;0.224943676;NA;0.227949949;0.043392217;NA;-0.058225806;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0.00275;NA;NA;NA;0;NA;0;0;NA;0;NA;NA;0.99725;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;RHM;66.76527778;123.3736111;24343;320;NA;1
55;RHM;24343.txt;Zhigansk;66.76527778;123.3736111;2004;NA;1;320;NA;1;NA;0.2458769;NA;0.234231383;NA;NA;NA;0.341787789;NA;0.465875149;0.298110246;NA;0.12358423;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0.00575;NA;NA;NA;0.00275;NA;0.00575;0;NA;0.008416667;NA;NA;1;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;RHM;66.76527778;123.3736111;24343;320;NA;1
55;RHM;24343.txt;Zhigansk;66.76527778;123.3736111;2005;NA;1;320;NA;1;NA;NA;NA;0.970011171;NA;NA;NA;1.095825012;NA;0.974850871;0.656885561;NA;0.207688172;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.444416667;NA;0.02775;NA;NA;NA;0;NA;0;0;NA;0;NA;NA;0.99725;NA;NA;NA;NA;0;6;0;1;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;RHM;66.76527778;123.3736111;24343;320;NA;1
55;RHM;24343.txt;Zhigansk;66.76527778;123.3736111;2006;NA;1;320;NA;1;NA;0.969176907;NA;0.894416923;NA;NA;NA;0.900119688;NA;1.075817972;0.760638121;NA;0.358213006;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;NA;NA;0;NA;0;0;NA;0;NA;NA;1;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;RHM;66.76527778;123.3736111;24343;320;NA;1
55;RHM;24343.txt;Zhigansk;66.76527778;123.3736111;2007;NA;1;320;NA;1;NA;1.723374296;NA;1.499234511;NA;NA;NA;1.198605991;NA;1.221169995;0.943297491;NA;0.500143369;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0.002666667;NA;NA;NA;0;NA;0;0;NA;0;NA;NA;1;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;RHM;66.76527778;123.3736111;24343;320;NA;1
55;RHM;24343.txt;Zhigansk;66.76527778;123.3736111;2008;NA;1;320;NA;1;NA;2.093324682;NA;1.900326563;NA;NA;NA;1.743324064;NA;1.749844684;1.555483871;NA;0.913200916;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.002666667;NA;0.00575;NA;NA;NA;0;NA;0.00575;0;NA;0.00575;NA;NA;1;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;RHM;66.76527778;123.3736111;24343;320;NA;1
55;RHM;24343.txt;Zhigansk;66.76527778;123.3736111;2009;NA;1;320;NA;1;NA;0.480433307;NA;0.276964286;NA;NA;NA;0.450388505;NA;0.530750415;1.07640681;NA;0.421733099;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;NA;NA;0;NA;0.00275;0;NA;0.005416667;NA;NA;1;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;RHM;66.76527778;123.3736111;24343;320;NA;1
55;RHM;24343.txt;Zhigansk;66.76527778;123.3736111;2010;NA;1;320;NA;1;NA;0.857113415;NA;0.179149385;NA;NA;NA;-0.063042755;NA;-0.103033991;-0.259440604;NA;-0.225607328;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.002666667;NA;0;NA;NA;NA;0;NA;0.019166667;0;NA;0.003;NA;NA;1;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;RHM;66.76527778;123.3736111;24343;320;NA;1
55;RHM;24343.txt;Zhigansk;66.76527778;123.3736111;2011;NA;1;320;NA;1;NA;2.951849718;NA;2.329579493;NA;NA;NA;1.974489887;NA;1.954166026;1.754784946;NA;1.563102521;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;NA;NA;0;NA;0;0;NA;0.0135;NA;NA;0.997333333;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;RHM;66.76527778;123.3736111;24343;320;NA;1
55;RHM;24343.txt;Zhigansk;66.76527778;123.3736111;2012;NA;1;320;NA;1;NA;2.349028056;NA;1.48431601;NA;NA;NA;1.766252317;NA;NA;1.852973318;NA;1.493734115;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.018916667;NA;0.00575;NA;NA;NA;0;NA;0.106916667;0.013416667;NA;0.054166667;NA;NA;0.997333333;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;12;0;0;0;0;0;RHM;66.76527778;123.3736111;24343;320;NA;1
55;RHM;24343.txt;Zhigansk;66.76527778;123.3736111;2013;NA;1;320;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.34675;NA;0.333333333;NA;NA;NA;0.333333333;NA;0.360833333;0.333333333;NA;0.46125;NA;NA;0.997333333;NA;NA;NA;NA;0;4;0;4;0;0;0;4;0;5;4;0;7;0;0;12;0;0;0;0;0;RHM;66.76527778;123.3736111;24343;320;NA;1
56;RHM;24382.txt;Ust-Moma;66.45;143.2333333;1980;NA;1;240;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-9.194499567;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;1;NA;NA;NA;0.251833333;NA;1;0.01425;NA;1;NA;NA;NA;NA;NA;NA;NA;0;12;0;12;0;0;0;4;0;12;0;0;12;0;0;0;0;0;0;0;0;RHM;66.45;143.2333333;24382;240;NA;1
56;RHM;24382.txt;Ust-Moma;66.45;143.2333333;1981;NA;1;240;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-8.907966197;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;1;NA;NA;NA;0.251833333;NA;1;0.011666667;NA;1;NA;NA;NA;NA;NA;NA;NA;0;12;0;12;0;0;0;4;0;12;0;0;12;0;0;0;0;0;0;0;0;RHM;66.45;143.2333333;24382;240;NA;1
56;RHM;24382.txt;Ust-Moma;66.45;143.2333333;1982;NA;1;240;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-7.512412371;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;1;NA;NA;NA;0.251833333;NA;1;0.011666667;NA;1;NA;NA;NA;NA;NA;NA;NA;0;12;0;12;0;0;0;4;0;12;0;0;12;0;0;0;0;0;0;0;0;RHM;66.45;143.2333333;24382;240;NA;1
56;RHM;24382.txt;Ust-Moma;66.45;143.2333333;1983;NA;1;240;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-7.790426955;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;1;NA;NA;NA;0.251833333;NA;1;0.011666667;NA;1;NA;NA;NA;NA;NA;NA;NA;0;12;0;12;0;0;0;4;0;12;0;0;12;0;0;0;0;0;0;0;0;RHM;66.45;143.2333333;24382;240;NA;1
56;RHM;24382.txt;Ust-Moma;66.45;143.2333333;1984;NA;1;240;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-7.970736559;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;1;NA;NA;NA;0.251833333;NA;0.694416667;0.01425;NA;0.978416667;NA;NA;NA;NA;NA;NA;NA;0;12;0;12;0;0;0;4;0;9;0;0;12;0;0;0;0;0;0;0;0;RHM;66.45;143.2333333;24382;240;NA;1
56;RHM;24382.txt;Ust-Moma;66.45;143.2333333;1985;NA;1;240;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.416666667;NA;0.48875;NA;NA;NA;0.251833333;NA;0.317166667;0.3065;NA;0.175583333;NA;NA;NA;NA;NA;NA;NA;0;5;0;6;0;0;0;4;0;4;5;0;3;0;0;0;0;0;0;0;0;RHM;66.45;143.2333333;24382;240;NA;1
56;RHM;24382.txt;Ust-Moma;66.45;143.2333333;1986;NA;1;240;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.427833333;NA;0.480583333;NA;NA;NA;0.357333333;NA;0.373666667;0.298333333;NA;0.226333333;NA;NA;NA;NA;NA;NA;NA;0;5;0;6;0;0;0;5;0;5;4;0;4;0;0;0;0;0;0;0;0;RHM;66.45;143.2333333;24382;240;NA;1
56;RHM;24382.txt;Ust-Moma;66.45;143.2333333;1987;NA;1;240;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.47375;NA;0.543;NA;NA;NA;0.517833333;NA;0.508833333;0.556;NA;0.387583333;NA;NA;NA;NA;NA;NA;NA;0;7;0;8;0;0;0;7;0;7;7;0;5;0;0;0;0;0;0;0;0;RHM;66.45;143.2333333;24382;240;NA;1
